time/s,control/V/mA,Ecell/V,<I>/mA,Q discharge/mA.h,Q charge/mA.h,control/V,control/mA,cycle number
3526.2241674866527,1750.0,3.9198556000000004,1750.9898533477442,0.0,1714.963561733194,0.0,1750.0,1.0
3556.2241689115763,1750.0,3.9245806000000005,1751.006868084892,0.0,1729.555286326971,0.0,1750.0,1.0
3586.2241703365,1750.0,3.9292266000000002,1751.0106604838,0.0,1744.147042524074,0.0,1750.0,1.0
3615.59817173169,1750.0,3.9342269999999995,1751.002680406633,0.0,1758.434252295531,0.0,1750.0,1.0
3645.5981731566135,1750.0,3.9386761,1751.032755315108,0.0,1773.0261926162368,0.0,1750.0,1.0
3675.598174581537,1750.0,3.9433222000000003,1751.0138775165249,0.0,1787.617975621947,0.0,1750.0,1.0
3705.598176006468,1750.0,3.9480468999999996,1751.018984075527,0.0,1802.2098011823182,0.0,1750.0,1.0
3735.598177431384,1750.0,3.9528112,1751.017080779719,0.0,1816.801610881889,0.0,1750.0,1.0
3765.598178856315,1750.0,3.9574177,1751.007851035692,0.0,1831.3933436669229,0.0,1750.0,1.0
3795.598180281231,1750.0,3.962182,1751.0075103130512,0.0,1845.985073612602,0.0,1750.0,1.0
3825.5981817061547,1750.0,3.9665918,1751.022358180185,0.0,1860.576927290512,0.0,1750.0,1.0
3855.5981831310855,1750.0,3.9711196,1751.015728712726,0.0,1875.168725722858,0.0,1750.0,1.0
3885.598184556002,1750.0,3.9757656999999997,1751.0199159195581,0.0,1889.760559048596,0.0,1750.0,1.0
3915.598185980918,1750.0,3.9802148,1751.017054900814,0.0,1904.3523685325101,0.0,1750.0,1.0
3945.598187405849,1750.0,3.9846642,1751.0094147888722,0.0,1918.9441143488211,0.0,1750.0,1.0
3975.5981888307724,1750.0,3.9889164,1751.0142450132519,0.0,1933.535900417004,0.0,1750.0,1.0
4005.5981902556887,1750.0,3.9934049,1751.033399113905,0.0,1948.1278461026998,0.0,1750.0,1.0
4035.5981916806195,1750.0,3.9978149,1751.034567725503,0.0,1962.719801526827,0.0,1750.0,1.0
4065.5981931055358,1750.0,4.0022244,1751.0319419525158,0.0,1977.311735069511,0.0,1750.0,1.0
4095.5981945304666,1750.0,4.0064769,1751.0325984791778,0.0,1991.903674083251,0.0,1750.0,1.0
4125.59819595539,1750.0,4.0107684,1751.031784668995,0.0,2006.495606315238,0.0,1750.0,1.0
4155.598197380314,1750.0,4.0149813,1751.018747698585,0.0,2021.0874299058012,0.0,1750.0,1.0
4185.598198805237,1750.0,4.0191941,1751.0312599538502,0.0,2035.679357765162,0.0,1750.0,1.0
4215.598200230168,1750.0,4.0234861,1751.036878133922,0.0,2050.2713324426927,0.0,1750.0,1.0
4245.598201655084,1750.0,4.027935,1751.032269418321,0.0,2064.863268714259,0.0,1750.0,1.0
4275.598203080015,1750.0,4.0319118,1751.001433116074,0.0,2079.454948016627,0.0,1750.0,1.0
4305.598204504931,1750.0,4.036006899999999,1751.0186295833569,0.0,2094.046770622896,0.0,1750.0,1.0
4335.598205929855,1750.0,4.0402985000000005,1751.0164375424451,0.0,2108.638574962156,0.0,1750.0,1.0
4365.598207354778,1750.0,4.04459,1751.026571038057,0.0,2123.230463747218,0.0,1750.0,1.0
4395.598208779702,1750.0,4.048882,1751.045607210656,0.0,2137.822511167058,0.0,1750.0,1.0
4425.598210204618,1750.0,4.0530553,1751.048706038634,0.0,2152.414584410466,0.0,1750.0,1.0
4455.598211629549,1750.0,4.0573864,1751.0387542731562,0.0,2167.006574722492,0.0,1750.0,1.0
4485.598213054473,1750.0,4.061599299999999,1751.022528875164,0.0,2181.59842982286,0.0,1750.0,1.0
4515.598214479389,1750.0,4.0659304,1750.9948422716611,0.0,2196.190054201522,0.0,1750.0,1.0
4545.59821590432,1750.0,4.0704188,1750.990403884827,0.0,2210.7816415936263,0.0,1750.0,1.0
4575.598217329243,1750.0,4.0747895,1750.9878044627499,0.0,2225.373207323878,0.0,1750.0,1.0
4605.598218754167,1750.0,4.0793567,1750.9959845974531,0.0,2239.964841221922,0.0,1750.0,1.0
4635.59822017909,1750.0,4.0839238,1750.994041181204,0.0,2254.55645892483,0.0,1750.0,1.0
4665.598221604014,1750.0,4.0885701,1751.00153726646,0.0,2269.148139095118,0.0,1750.0,1.0
4695.59822302893,1750.0,4.0932159,1750.991599742518,0.0,2283.739736452702,0.0,1750.0,1.0
4725.598224453861,1750.0,4.0979013,1750.986860232652,0.0,2298.33129431437,0.0,1750.0,1.0
4755.598225878784,1750.0,4.1026263,1750.984484272478,0.0,2312.922832376368,0.0,1750.0,1.0
4785.4982272989655,1750.0,4.1076269,1750.997634280536,0.0,2327.465841196287,0.0,1750.0,1.0
4815.498228723882,1750.0,4.1123514,1751.013247178013,0.0,2342.0576189491762,0.0,1750.0,1.0
